timestamp,relative_time,sample,co_m,eth_m,voc_m,no2,eth_gm,voc_gm,co_gm
152558,80.731,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
152812,80.985,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
153064,81.237,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
153330,81.503,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
153586,81.759,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
153854,82.027,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
154112,82.285,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
154370,82.543,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
154632,82.805,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
154891,83.064,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
155151,83.324,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
155408,83.581,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
155666,83.839,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33333334,0.03
155925,84.098,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33666667,0.03
156193,84.366,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
156452,84.625,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
156705,84.878,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
156956,85.129,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
157220,85.393,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
157472,85.645,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
157736,85.909,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
157988,86.161,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
158245,86.418,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
158510,86.683,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
158769,86.942,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
159019,87.192,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
159286,87.459,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
159543,87.716,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
159794,87.967,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
160050,88.223,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
160302,88.475,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
160554,88.727,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
160816,88.989,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
161079,89.252,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
161331,89.504,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
161595,89.768,Level_2_HOLD,2.5733333,1.6933333,0.73333335,0.92,0.69,0.34,0.03
161856,90.029,Level_2_HOLD,2.573333,1.6933333,0.73333335,0.92,0.69,0.34,0.03
162110,90.283,Level_2_HOLD,2.573333,1.6933333,0.73333335,0.92,0.69,0.34,0.03
162374,90.547,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.34,0.03
